2026-05-03 16:21:40 [background-preinit] INFO  [IP:  | User Name:  | User ID:  |  ] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.3.Final
2026-05-03 16:52:30 [http-nio-8080-exec-6] INFO  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/forgot-password/initiate] c.e.e.filter.RequestLoggingFilter - Incoming Request
2026-05-03 16:52:34 [http-nio-8080-exec-6] INFO  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/forgot-password/initiate] c.e.eventsphere.service.OtpService - Generated new OTP for aliteenager1234@gmail.com, expires in 10 minutes
2026-05-03 16:52:52 [http-nio-8080-exec-6] INFO  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/forgot-password/initiate] c.e.eventsphere.service.EmailService - Password reset OTP email successfully sent to aliteenager1234@gmail.com
2026-05-03 16:52:52 [http-nio-8080-exec-6] INFO  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/forgot-password/initiate] c.e.eventsphere.service.AuthService - Forgot password initiated for email: aliteenager1234@gmail.com
2026-05-03 16:52:52 [http-nio-8080-exec-6] INFO  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/forgot-password/initiate] c.e.e.filter.RequestLoggingFilter - Completed in 22190 ms with status 200
2026-05-03 16:54:36 [http-nio-8080-exec-8] INFO  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/forgot-password/verify] c.e.e.filter.RequestLoggingFilter - Incoming Request
2026-05-03 16:54:36 [http-nio-8080-exec-8] WARN  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/forgot-password/verify] c.e.eventsphere.service.OtpService - Invalid or expired OTP attempt for alitenager1234@gmail.com
2026-05-03 16:54:36 [http-nio-8080-exec-8] WARN  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/forgot-password/verify] c.e.e.e.GlobalExceptionHandler - Business rule violation at /api/auth/forgot-password/verify: Invalid or expired OTP.
2026-05-03 16:54:36 [http-nio-8080-exec-8] INFO  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/forgot-password/verify] c.e.e.filter.RequestLoggingFilter - Completed in 63 ms with status 400
2026-05-03 16:54:42 [http-nio-8080-exec-9] INFO  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/forgot-password/verify] c.e.e.filter.RequestLoggingFilter - Incoming Request
2026-05-03 16:54:42 [http-nio-8080-exec-9] INFO  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/forgot-password/verify] c.e.eventsphere.service.OtpService - OTP successfully verified and deleted for aliteenager1234@gmail.com
2026-05-03 16:54:42 [http-nio-8080-exec-9] INFO  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/forgot-password/verify] c.e.eventsphere.service.AuthService - OTP verified for forgot password: aliteenager1234@gmail.com
2026-05-03 16:54:42 [http-nio-8080-exec-9] INFO  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/forgot-password/verify] c.e.e.filter.RequestLoggingFilter - Completed in 27 ms with status 200
2026-05-03 16:55:27 [http-nio-8080-exec-10] INFO  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/forgot-password/reset] c.e.e.filter.RequestLoggingFilter - Incoming Request
2026-05-03 16:55:27 [http-nio-8080-exec-10] WARN  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/forgot-password/reset] c.e.e.e.GlobalExceptionHandler - Validation failed at /api/auth/forgot-password/reset: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.String>> com.example.eventsphere.controller.AuthController.resetPassword(com.example.eventsphere.dto.ForgotPasswordResetRequest,java.lang.String): [Field error in object 'forgotPasswordResetRequest' on field 'newPassword': rejected value [123]; codes [Size.forgotPasswordResetRequest.newPassword,Size.newPassword,Size.java.lang.String,Size]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [forgotPasswordResetRequest.newPassword,newPassword]; arguments []; default message [newPassword],15,8]; default message [Password must be between 8 and 50 characters]] 
2026-05-03 16:55:27 [http-nio-8080-exec-10] INFO  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/forgot-password/reset] c.e.e.filter.RequestLoggingFilter - Completed in 24 ms with status 400
2026-05-03 16:55:45 [http-nio-8080-exec-1] INFO  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/forgot-password/reset] c.e.e.filter.RequestLoggingFilter - Incoming Request
2026-05-03 16:55:45 [http-nio-8080-exec-1] WARN  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/forgot-password/reset] c.e.e.e.GlobalExceptionHandler - Business rule violation at /api/auth/forgot-password/reset: Passwords do not match.
2026-05-03 16:55:45 [http-nio-8080-exec-1] INFO  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/forgot-password/reset] c.e.e.filter.RequestLoggingFilter - Completed in 18 ms with status 400
2026-05-03 16:55:53 [http-nio-8080-exec-3] INFO  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/forgot-password/reset] c.e.e.filter.RequestLoggingFilter - Incoming Request
2026-05-03 16:55:55 [http-nio-8080-exec-3] INFO  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/forgot-password/reset] c.e.eventsphere.service.AuthService - Password successfully reset for user: aliteenager1234@gmail.com
2026-05-03 16:55:55 [http-nio-8080-exec-3] INFO  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/forgot-password/reset] c.e.e.filter.RequestLoggingFilter - Completed in 1428 ms with status 200
2026-05-03 16:56:26 [http-nio-8080-exec-2] INFO  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/login] c.e.e.filter.RequestLoggingFilter - Incoming Request
2026-05-03 16:56:26 [http-nio-8080-exec-2] WARN  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/login] c.e.e.e.GlobalExceptionHandler - Business rule violation at /api/auth/login: Invalid credentials
2026-05-03 16:56:26 [http-nio-8080-exec-2] INFO  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/login] c.e.e.filter.RequestLoggingFilter - Completed in 465 ms with status 400
2026-05-03 16:56:31 [http-nio-8080-exec-4] INFO  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/login] c.e.e.filter.RequestLoggingFilter - Incoming Request
2026-05-03 16:56:32 [http-nio-8080-exec-4] WARN  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/login] c.e.e.e.GlobalExceptionHandler - Business rule violation at /api/auth/login: Invalid credentials
2026-05-03 16:56:32 [http-nio-8080-exec-4] INFO  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/login] c.e.e.filter.RequestLoggingFilter - Completed in 464 ms with status 400
2026-05-03 16:56:40 [http-nio-8080-exec-5] INFO  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/login] c.e.e.filter.RequestLoggingFilter - Incoming Request
2026-05-03 16:56:41 [http-nio-8080-exec-5] INFO  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/login] c.e.eventsphere.service.AuthService - Successful login for user: ali.imran
2026-05-03 16:56:41 [http-nio-8080-exec-5] INFO  [IP: 0:0:0:0:0:0:0:1 | User Name: anonymous_user | User ID: anonymous_id | POST /api/auth/login] c.e.e.filter.RequestLoggingFilter - Completed in 466 ms with status 200
2026-05-03 16:56:50 [SpringApplicationShutdownHook] INFO  [IP:  | User Name:  | User ID:  |  ] o.s.b.w.e.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2026-05-03 16:56:51 [tomcat-shutdown] INFO  [IP:  | User Name:  | User ID:  |  ] o.s.b.w.e.tomcat.GracefulShutdown - Graceful shutdown complete
2026-05-03 16:56:51 [SpringApplicationShutdownHook] INFO  [IP:  | User Name:  | User ID:  |  ] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-05-03 16:56:51 [SpringApplicationShutdownHook] INFO  [IP:  | User Name:  | User ID:  |  ] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-05-03 16:56:51 [SpringApplicationShutdownHook] INFO  [IP:  | User Name:  | User ID:  |  ] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2026-05-03 23:43:09 [background-preinit] INFO  [IP:  | User Name:  | User ID:  |  ] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.3.Final
2026-05-03 23:43:10 [main] INFO  [IP:  | User Name:  | User ID:  |  ] c.e.e.EventsphereApplication - Starting EventsphereApplication using Java 17.0.14 with PID 2212 (D:\SpringBoot\eventsphere\target\classes started by AMU in D:\SpringBoot\eventsphere)
2026-05-03 23:43:10 [main] INFO  [IP:  | User Name:  | User ID:  |  ] c.e.e.EventsphereApplication - No active profile set, falling back to 1 default profile: "default"
2026-05-03 23:43:15 [main] INFO  [IP:  | User Name:  | User ID:  |  ] o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2026-05-03 23:43:15 [main] INFO  [IP:  | User Name:  | User ID:  |  ] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
